"sim","nvar","aic","logL","type","npar","nshifts","shiftnodes.1","shiftnodes.2","shiftnodes.3","shiftnodes.4","shiftnodes.5","shiftnodes.6","shiftnodes.7","shiftnodes.8","shiftnodes.9","shiftnodes.10","span.1","span.2","span.3","span.4","span.5","span.6","span.7","span.8","span.9","span.10","span.11","span.12","span.13","span.14","span.15","span.16","span.17","span.18","span.19","span.20"
"281",26,10,1189.63855467319,6667.99561125756,"shift",70,5,273,432,350,473,530,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Procellosaurinus_tetradactylus","Colobosaura_modesta","Delma_borea","Saltuarius_cornutus","","","","","","","","","",""
"282",26,10,1074.33969729397,6785.64503994717,"censored",130,1,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","","","","","","","",""
"283",26,10,723.346438605118,7026.1416692916,"censored",195,2,273,472,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","","","","","",""
"284",26,10,458.424480861931,7223.60264816319,"censored",260,3,273,472,353,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","",""
"285",26,10,205.2051615819,7415.21230780321,"censored",325,4,273,472,350,353,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","",""
"286",26,10,0,7582.81488859416,"censored",390,5,273,472,350,353,326,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","",""
"287",27,10,1140.86779368567,6620.98618534983,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"288",27,10,840.513422755774,6772.16337081478,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"289",27,10,672.831608021646,6857.00427818184,"shift",67,2,273,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"290",27,10,583.189431991404,6902.82536619696,"shift",68,3,273,432,337,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Bothrops_asper","Sistrurus_miliarius","","","","","","","","","","","","","",""
"291",27,10,522.234877431491,6934.30264347692,"shift",69,4,273,432,337,350,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Bothrops_asper","Sistrurus_miliarius","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","","","",""
"292",27,10,474.977581101133,6958.9312916421,"shift",70,5,273,432,337,350,530,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Bothrops_asper","Sistrurus_miliarius","Chilabothrus_striatus","Liasis_mackloti","Delma_borea","Saltuarius_cornutus","","","","","","","","","",""
"293",27,10,679.980744570908,6916.42970990721,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"294",27,10,393.569406363762,7124.63537901078,"censored",195,2,273,488,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","","","","","","","","","","","","","","","",""
"295",27,10,159.694222416958,7306.57297098418,"censored",260,3,273,488,326,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","","","",""
"296",27,10,67.7243780597037,7417.55789316281,"censored",325,4,392,273,488,326,NA,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","",""
"297",27,10,0,7516.42008219266,"censored",390,5,392,273,488,326,335,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Psammophis_sibilans","Boaedon_fuliginosus","Bothrops_asper","Vipera_latastei","","","","","","","","","",""
"298",28,10,1010.93819309604,6824.09292483404,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"299",28,10,856.305659176465,6902.40919179382,"shift",66,1,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","","","","","","","","","","","","","","","","","",""
"300",28,10,725.79492463767,6968.66455906322,"shift",67,2,279,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"301",28,10,671.633101728115,6996.745470518,"shift",68,3,279,432,271,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Ichnotropis_capensis","","","","","","","","","","","","","",""
"302",28,10,631.8613792449,7017.63133175961,"shift",69,4,279,432,271,396,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Ichnotropis_capensis","Liolaemus_bellii","Urostrophus_vautieri","","","","","","","","","","","",""
"303",28,10,604.817938315206,7032.15305222445,"shift",70,5,279,432,271,396,480,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Ichnotropis_capensis","Liolaemus_bellii","Urostrophus_vautieri","Aspidoscelis_tigris","Tupinambis_teguixin","","","","","","","","","",""
"304",28,10,699.574089070316,7044.7749768469,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"305",28,10,441.767395636711,7238.6783235637,"censored",195,2,273,353,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","","","",""
"306",28,10,227.67608316129,7410.72397980141,"censored",260,3,273,353,326,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","","","",""
"307",28,10,54.0570291983167,7562.5335067829,"censored",325,4,392,273,353,326,NA,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","",""
"308",28,10,0,7654.56202138206,"censored",390,5,392,457,273,353,326,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Amphisbaena_alba","Rhineura_floridana","Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","",""
"309",29,10,2017.60464717387,6439.11023912935,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"310",29,10,1530.29698396061,6683.76407073598,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"311",29,10,1470.8505305612,6714.48729743568,"shift",67,2,273,530,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","","","","","",""
"312",29,10,1412.00387906784,6744.91062318236,"shift",68,3,273,530,271,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Delma_borea","Saltuarius_cornutus","Sonora_semiannulata","Ichnotropis_capensis","","","","","","","","","","","","","",""
"313",29,10,1320.59617478943,6791.61447532157,"shift",69,4,273,530,271,501,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Delma_borea","Saltuarius_cornutus","Sonora_semiannulata","Ichnotropis_capensis","Acontias_aurantiacus","Typhlosaurus_vermis","","","","","","","","","","","",""
"314",29,10,1280.6634844438,6812.58082049438,"shift",70,5,273,530,271,501,393,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Delma_borea","Saltuarius_cornutus","Sonora_semiannulata","Ichnotropis_capensis","Acontias_aurantiacus","Typhlosaurus_vermis","Liolaemus_bellii","Sceloporus_variabilis","","","","","","","","","",""
"315",29,10,1430.03342853907,6797.89584844675,"censored",130,1,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Heloderma_horridum","","","","","","","","","","","","","","","","","",""
"316",29,10,813.49918438136,7171.1629705256,"censored",195,2,436,273,NA,NA,NA,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Heloderma_horridum","Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","",""
"317",29,10,546.961182242323,7369.43197159512,"censored",260,3,436,273,488,NA,NA,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Heloderma_horridum","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","","","","","","","","","","","","","",""
"318",29,10,293.990600247995,7560.91726259228,"censored",325,4,436,273,488,353,NA,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Heloderma_horridum","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","",""
"319",29,10,0,7772.91256271628,"censored",390,5,436,273,488,350,353,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Heloderma_horridum","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","",""
"320",30,10,811.663637033327,6478.66811553643,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"321",30,10,526.782254998652,6622.10880655377,"shift",66,1,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","","","","","","","","","","","","","","","","","",""
"322",30,10,402.704294169769,6685.14778696821,"shift",67,2,272,393,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Sceloporus_variabilis","","","","","","","","","","","","","","","",""
"323",30,10,361.319893252641,6706.83998742677,"shift",68,3,272,393,437,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Sceloporus_variabilis","Gerrhonotus_infernalis","Diploglossus_lessonae","","","","","","","","","","","","","",""
"324",30,10,317.590697443333,6729.70458533143,"shift",69,4,272,393,437,350,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Sceloporus_variabilis","Gerrhonotus_infernalis","Diploglossus_lessonae","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","","","",""
"325",30,10,269.489303579259,6754.75528226346,"shift",70,5,272,393,437,350,421,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Sceloporus_variabilis","Gerrhonotus_infernalis","Diploglossus_lessonae","Chilabothrus_striatus","Liasis_mackloti","Bronchocela_jubata","Saara_hardwickii","","","","","","","","","",""
"326",30,10,434.481854925159,6732.25900659051,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"327",30,10,195.192340325955,6916.90376389012,"censored",195,2,273,488,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","","","","","","","","","","","","","","","",""
"328",30,10,87.7768772138061,7035.61149544619,"censored",260,3,435,273,488,NA,NA,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Varanus_salvator","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","","","","","","","","","","","","","",""
"329",30,10,21.3267455390414,7133.83656128357,"censored",325,4,272,435,273,488,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Gerrhonotus_infernalis","Varanus_salvator","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","","","","","","","","","","","",""
"330",30,10,0,7209.49993405309,"censored",390,5,272,435,273,488,350,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Gerrhonotus_infernalis","Varanus_salvator","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","",""
"331",31,10,1612.7167904875,6520.1658941821,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"332",31,10,1378.40197189935,6638.32330347617,"shift",66,1,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","","","","","","","","","","","","","","","","","",""
"333",31,10,1292.61912041671,6682.21472921749,"shift",67,2,272,280,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Sonora_semiannulata","Bothrops_asper","","","","","","","","","","","","","","","",""
"334",31,10,1186.26663837307,6736.39097023931,"shift",68,3,272,280,432,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Sonora_semiannulata","Bothrops_asper","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","",""
"335",31,10,1136.68875292704,6762.17991296233,"shift",69,4,272,280,432,530,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Sonora_semiannulata","Bothrops_asper","Trioceros_hoehnelii","Chamaeleo_calyptratus","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","",""
"336",31,10,1097.26710110496,6782.89073887336,"shift",70,5,272,280,432,530,380,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Sonora_semiannulata","Bothrops_asper","Trioceros_hoehnelii","Chamaeleo_calyptratus","Delma_borea","Saltuarius_cornutus","Acutotyphlops_kunuaensis","Epictia_goudotii","","","","","","","","","",""
"337",31,10,1056.23397692382,6863.40730096394,"censored",130,1,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenosaura_pectinata","Crotaphytus_collaris","","","","","","","","","","","","","","","","","",""
"338",31,10,559.551375378269,7176.74860173671,"censored",195,2,408,472,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenosaura_pectinata","Crotaphytus_collaris","Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","","","","","",""
"339",31,10,148.714073413084,7447.1672527193,"censored",260,3,273,408,472,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Ctenosaura_pectinata","Crotaphytus_collaris","Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","","","",""
"340",31,10,16.7388662611556,7578.15485629527,"censored",325,4,420,273,408,472,NA,NA,NA,NA,NA,NA,"Bronchocela_jubata","Trioceros_hoehnelii","Sonora_semiannulata","Acutotyphlops_kunuaensis","Ctenosaura_pectinata","Crotaphytus_collaris","Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","",""
"341",31,10,0,7651.52428942584,"censored",390,5,420,273,408,472,352,NA,NA,NA,NA,NA,"Bronchocela_jubata","Trioceros_hoehnelii","Sonora_semiannulata","Acutotyphlops_kunuaensis","Ctenosaura_pectinata","Crotaphytus_collaris","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Calabaria_reinhardtii","","","","","","","","","",""
"342",32,10,1152.02932886532,6388.67281053777,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"343",32,10,1011.94401535821,6459.71546729132,"shift",66,1,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","","","","","","","","","","","","","","","","","",""
"344",32,10,911.388575060369,6510.99318744024,"shift",67,2,272,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"345",32,10,864.889490749465,6535.24272959569,"shift",68,3,272,432,273,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","",""
"346",32,10,820.966898479603,6558.20402573062,"shift",69,4,272,432,273,413,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Acutotyphlops_kunuaensis","Crotaphytus_collaris","Basiliscus_basiliscus","","","","","","","","","","","",""
"347",32,10,781.399549231275,6578.98770035479,"shift",70,5,272,432,273,413,460,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Acutotyphlops_kunuaensis","Crotaphytus_collaris","Basiliscus_basiliscus","Amphisbaena_alba","Geocalamus_acutus","","","","","","","","","",""
"348",32,10,855.785884203688,6601.79453286858,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"349",32,10,602.979772566054,6793.1975886874,"censored",195,2,273,488,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","","","","","","","","","","","","","","","",""
"350",32,10,354.443516669751,6982.46571663555,"censored",260,3,273,488,353,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","",""
"351",32,10,149.325359035756,7150.02479545255,"censored",325,4,273,488,353,326,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","",""
"352",32,10,0,7289.68747497043,"censored",390,5,392,273,488,353,326,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","",""
"353",33,10,1565.86431864203,6345.68121886067,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"354",33,10,1183.3334680288,6537.94664416728,"shift",66,1,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Chilabothrus_striatus","","","","","","","","","","","","","","","","","",""
"355",33,10,1109.22421444324,6576.00127096006,"shift",67,2,276,272,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Chilabothrus_striatus","Sonora_semiannulata","Liolaemus_bellii","","","","","","","","","","","","","","","",""
"356",33,10,1037.8439093884,6612.69142348748,"shift",68,3,276,272,394,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Chilabothrus_striatus","Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Anolis_carolinensis","","","","","","","","","","","","","",""
"357",33,10,992.849207110819,6636.18877462627,"shift",69,4,276,272,394,530,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Chilabothrus_striatus","Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Anolis_carolinensis","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","",""
"358",33,10,948.839851761724,6659.19345230082,"shift",70,5,276,272,394,530,501,NA,NA,NA,NA,NA,"Sonora_semiannulata","Chilabothrus_striatus","Sonora_semiannulata","Liolaemus_bellii","Liolaemus_bellii","Anolis_carolinensis","Delma_borea","Saltuarius_cornutus","Acontias_aurantiacus","Typhlosaurus_vermis","","","","","","","","","",""
"359",33,10,1008.85479944587,6689.18597845875,"censored",130,1,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Heloderma_horridum","","","","","","","","","","","","","","","","","",""
"360",33,10,407.51672491719,7054.85501572308,"censored",195,2,436,273,NA,NA,NA,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Heloderma_horridum","Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","",""
"361",33,10,113.314180607389,7266.95628787799,"censored",260,3,436,273,353,NA,NA,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Heloderma_horridum","Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","",""
"362",33,10,45.3545804609985,7365.93608795118,"censored",325,4,436,273,277,353,NA,NA,NA,NA,NA,NA,"Gerrhonotus_infernalis","Heloderma_horridum","Sonora_semiannulata","Acutotyphlops_kunuaensis","Sonora_semiannulata","Acrochordus_granulatus","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","",""
"363",33,10,0,7453.61337818168,"censored",390,5,392,436,273,277,353,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Gerrhonotus_infernalis","Heloderma_horridum","Sonora_semiannulata","Acutotyphlops_kunuaensis","Sonora_semiannulata","Acrochordus_granulatus","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","",""
"364",34,10,1658.51240878975,6561.59438280758,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"365",34,10,1283.5464924545,6750.07734097521,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"366",34,10,1248.29956052328,6768.70080694082,"shift",67,2,273,428,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Pogona_vitticeps","Physignathus_cocincinus","","","","","","","","","","","","","","","",""
"367",34,10,1206.31858129847,6790.69129655322,"shift",68,3,273,428,530,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Pogona_vitticeps","Physignathus_cocincinus","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","","","",""
"368",34,10,1168.06596710915,6810.81760364788,"shift",69,4,273,428,530,459,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Pogona_vitticeps","Physignathus_cocincinus","Delma_borea","Saltuarius_cornutus","Amphisbaena_alba","Diplometopon_zarudnyi","","","","","","","","","","","",""
"369",34,10,1142.63380276952,6824.5336858177,"shift",70,5,273,428,530,459,280,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Pogona_vitticeps","Physignathus_cocincinus","Delma_borea","Saltuarius_cornutus","Amphisbaena_alba","Diplometopon_zarudnyi","Sonora_semiannulata","Bothrops_asper","","","","","","","","","",""
"370",34,10,1168.03689906308,6871.83213767092,"censored",130,1,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liolaemus_bellii","Urostrophus_vautieri","","","","","","","","","","","","","","","","","",""
"371",34,10,692.260202860587,7174.72048577216,"censored",195,2,396,472,NA,NA,NA,NA,NA,NA,NA,NA,"Liolaemus_bellii","Urostrophus_vautieri","Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","","","","","",""
"372",34,10,324.675892925627,7423.51264073964,"censored",260,3,273,396,472,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Liolaemus_bellii","Urostrophus_vautieri","Procellosaurinus_tetradactylus","Bachia_bicolor","","","","","","","","","","","","","",""
"373",34,10,28.3604480515987,7636.67036317666,"censored",325,4,273,396,472,353,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Liolaemus_bellii","Urostrophus_vautieri","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","",""
"374",34,10,0,7715.85058720246,"censored",390,5,273,396,422,472,353,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Liolaemus_bellii","Urostrophus_vautieri","Bronchocela_jubata","Leiolepis_belliana","Procellosaurinus_tetradactylus","Bachia_bicolor","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","",""
"375",35,10,1383.98381398055,6793.64798363453,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"376",35,10,750.422138701377,7111.42882127412,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"377",35,10,633.508107122958,7170.88583706333,"shift",67,2,273,335,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bothrops_asper","Vipera_latastei","","","","","","","","","","","","","","","",""
"378",35,10,583.217741121214,7197.0310200642,"shift",68,3,273,335,314,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bothrops_asper","Vipera_latastei","Hydrophis_gracilis","Micrurus_fulvius","","","","","","","","","","","","","",""
