"repDB","treename","geog","eco","family","genus","dataType","inTopoConstraint","oneToOne"
"Iberolacerta_horvathi","Iberolacerta_horvathi","Iberolacerta_horvathi","Iberolacerta_horvathi","Lacertidae","Iberolacerta","genbank",FALSE,TRUE
"Iberolacerta_martinezricai","Iberolacerta_martinezricai","Iberolacerta_martinezricai","Iberolacerta_martinezricai","Lacertidae","Iberolacerta","genbank",FALSE,TRUE
"Iberolacerta_monticola","Iberolacerta_monticola","Iberolacerta_monticola","Iberolacerta_monticola","Lacertidae","Iberolacerta","genbank",FALSE,TRUE
"Ichnotropis_bivittata","Ichnotropis_bivittata","Ichnotropis_bivittata","Ichnotropis_bivittata","Lacertidae","Ichnotropis","genbank",FALSE,TRUE
"Ichnotropis_capensis","Ichnotropis_capensis","Ichnotropis_capensis","Ichnotropis_capensis","Lacertidae","Ichnotropis","genbank",FALSE,TRUE
"Ichnotropis_chapini",NA,"Ichnotropis_chapini","Ichnotropis_chapini","Lacertidae","Ichnotropis","imputed",FALSE,TRUE
"Ichnotropis_grandiceps",NA,"Ichnotropis_grandiceps","Ichnotropis_grandiceps","Lacertidae","Ichnotropis","imputed",FALSE,TRUE
"Ichnotropis_microlepidota",NA,"Ichnotropis_microlepidota","Ichnotropis_microlepidota","Lacertidae","Ichnotropis","imputed",FALSE,TRUE
"Ichnotropis_tanganicana",NA,"Ichnotropis_tanganicana","Ichnotropis_tanganicana","Lacertidae","Ichnotropis","imputed",FALSE,TRUE
"Iranolacerta_brandtii","Iranolacerta_brandtii","Iranolacerta_brandtii","Iranolacerta_brandtii","Lacertidae","Iranolacerta","genbank",FALSE,TRUE
"Iranolacerta_zagrosica","Iranolacerta_zagrosica","Iranolacerta_zagrosica","Iranolacerta_zagrosica","Lacertidae","Iranolacerta","genbank",FALSE,TRUE
"Lacerta_agilis","Lacerta_agilis","Lacerta_agilis","Lacerta_agilis","Lacertidae","Lacerta","genbank",FALSE,TRUE
"Lacerta_bilineata","Lacerta_bilineata","Lacerta_bilineata","Lacerta_bilineata","Lacertidae","Lacerta","genbank",FALSE,TRUE
"Lacerta_citrovittata","Lacerta_citrovittata",NA,NA,"Lacertidae","Lacerta","genbank",FALSE,TRUE
"Lacerta_diplochondrodes","Lacerta_diplochondrodes",NA,NA,"Lacertidae","Lacerta","genbank",FALSE,TRUE
"Lacerta_media","Lacerta_media","Lacerta_media","Lacerta_media","Lacertidae","Lacerta","genbank",FALSE,TRUE
"Lacerta_pamphylica","Lacerta_pamphylica","Lacerta_pamphylica","Lacerta_pamphylica","Lacertidae","Lacerta","genbank",FALSE,TRUE
"Lacerta_schreiberi","Lacerta_schreiberi","Lacerta_schreiberi","Lacerta_schreiberi","Lacertidae","Lacerta","genbank",FALSE,TRUE
"Lacerta_strigata","Lacerta_strigata","Lacerta_strigata","Lacerta_strigata","Lacertidae","Lacerta","genbank",FALSE,TRUE
"Lacerta_trilineata","Lacerta_trilineata","Lacerta_trilineata","Lacerta_trilineata","Lacertidae","Lacerta","genbank",FALSE,TRUE
"Lacerta_viridis","Lacerta_viridis","Lacerta_viridis","Lacerta_viridis","Lacertidae","Lacerta","genbank",TRUE,TRUE
"Latastia_boscai",NA,"Latastia_boscai","Latastia_boscai","Lacertidae","Latastia","imputed",FALSE,TRUE
"Latastia_caeruleopunctata",NA,"Latastia_caeruleopunctata","Latastia_caeruleopunctata","Lacertidae","Latastia","imputed",FALSE,TRUE
"Latastia_cherchii",NA,"Latastia_cherchii","Latastia_cherchii","Lacertidae","Latastia","imputed",FALSE,TRUE
"Latastia_doriai","Latastia_doriai","Latastia_doriai","Latastia_doriai","Lacertidae","Latastia","genomic",TRUE,TRUE
"Latastia_johnstonii",NA,"Latastia_johnstonii","Latastia_johnstonii","Lacertidae","Latastia","imputed",FALSE,TRUE
"Latastia_longicaudata","Latastia_longicaudata","Latastia_longicaudata","Latastia_longicaudata","Lacertidae","Latastia","genbank",FALSE,TRUE
"Latastia_ornata",NA,"Latastia_ornata","Latastia_ornata","Lacertidae","Latastia","imputed",FALSE,TRUE
"Latastia_petersiana",NA,"Latastia_petersiana","Latastia_petersiana","Lacertidae","Latastia","imputed",FALSE,TRUE
"Latastia_siebenrocki",NA,"Latastia_siebenrocki","Latastia_siebenrocki","Lacertidae","Latastia","imputed",FALSE,TRUE
"Latastia_taylori",NA,"Latastia_taylori","Latastia_taylori","Lacertidae","Latastia","imputed",FALSE,TRUE
"Meroles_anchietae","Meroles_anchietae","Meroles_anchietae","Meroles_anchietae","Lacertidae","Meroles","genbank",FALSE,TRUE
"Meroles_ctenodactylus","Meroles_ctenodactylus","Meroles_ctenodactylus","Meroles_ctenodactylus","Lacertidae","Meroles","genbank",FALSE,TRUE
"Meroles_cuneirostris","Meroles_cuneirostris","Meroles_cuneirostris","Meroles_cuneirostris","Lacertidae","Meroles","genbank",FALSE,TRUE
"Meroles_knoxii","Meroles_knoxii","Meroles_knoxii","Meroles_knoxii","Lacertidae","Meroles","genbank",FALSE,TRUE
"Meroles_micropholidotus","Meroles_micropholidotus","Meroles_micropholidotus","Meroles_micropholidotus","Lacertidae","Meroles","genbank",FALSE,TRUE
"Meroles_reticulatus","Meroles_reticulatus","Meroles_reticulatus","Meroles_reticulatus","Lacertidae","Meroles","genbank",FALSE,TRUE
"Meroles_squamulosus","Meroles_squamulosus","Meroles_squamulosus","Meroles_squamulosus","Lacertidae","Meroles","genbank",FALSE,TRUE
"Meroles_suborbitalis","Meroles_suborbitalis","Meroles_suborbitalis","Meroles_suborbitalis","Lacertidae","Meroles","genbank",FALSE,TRUE
"Mesalina_adramitana","Mesalina_adramitana","Mesalina_adramitana","Mesalina_adramitana","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_arnoldi","Mesalina_arnoldi",NA,NA,"Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_austroarabica","Mesalina_austroarabica",NA,NA,"Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_ayunensis",NA,"Mesalina_ayunensis","Mesalina_ayunensis","Lacertidae","Mesalina","imputed",FALSE,TRUE
"Mesalina_bahaeldini","Mesalina_bahaeldini","Mesalina_bahaeldini","Mesalina_bahaeldini","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_balfouri","Mesalina_balfouri","Mesalina_balfouri","Mesalina_balfouri","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_bernoullii","Mesalina_bernoullii",NA,"Mesalina_bernoullii","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_brevirostris","Mesalina_brevirostris","Mesalina_brevirostris","Mesalina_brevirostris","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_ercolinii",NA,"Mesalina_ercolinii","Mesalina_ercolinii","Lacertidae","Mesalina","imputed",FALSE,TRUE
"Mesalina_guttulata","Mesalina_guttulata","Mesalina_guttulata","Mesalina_guttulata","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_kuri","Mesalina_kuri","Mesalina_kuri","Mesalina_kuri","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_martini","Mesalina_martini","Mesalina_martini","Mesalina_martini","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_microlepis","Mesalina_microlepis",NA,"Mesalina_microlepis","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_olivieri","Mesalina_olivieri","Mesalina_olivieri","Mesalina_olivieri","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_pasteuri","Mesalina_pasteuri","Mesalina_pasteuri","Mesalina_pasteuri","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_rubropunctata","Mesalina_rubropunctata","Mesalina_rubropunctata","Mesalina_rubropunctata","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_saudiarabica","Mesalina_saudiarabica",NA,"Mesalina_saudiarabica","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_simoni","Mesalina_simoni","Mesalina_simoni","Mesalina_simoni","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Mesalina_watsonana","Mesalina_watsonana","Mesalina_watsonana","Mesalina_watsonana","Lacertidae","Mesalina","genbank",FALSE,TRUE
"Nucras_aurantiaca",NA,NA,NA,"Lacertidae","Nucras","imputed",FALSE,TRUE
"Nucras_boulengeri","Nucras_boulengeri","Nucras_boulengeri","Nucras_boulengeri","Lacertidae","Nucras","genbank",FALSE,TRUE
"Nucras_broadleyi",NA,NA,NA,"Lacertidae","Nucras","imputed",FALSE,TRUE
"Nucras_caesicaudata",NA,"Nucras_caesicaudata","Nucras_caesicaudata","Lacertidae","Nucras","imputed",FALSE,TRUE
"Nucras_holubi","Nucras_holubi","Nucras_holubi","Nucras_holubi","Lacertidae","Nucras","genbank",FALSE,TRUE
"Nucras_intertexta","Nucras_intertexta","Nucras_intertexta","Nucras_intertexta","Lacertidae","Nucras","genbank",FALSE,TRUE
"Nucras_lalandii","Nucras_lalandii","Nucras_lalandii","Nucras_lalandii","Lacertidae","Nucras","genbank",FALSE,TRUE
"Nucras_livida","Nucras_livida","Nucras_livida","Nucras_livida","Lacertidae","Nucras","genbank",FALSE,TRUE
"Nucras_ornata","Nucras_ornata","Nucras_ornata","Nucras_ornata","Lacertidae","Nucras","genbank",FALSE,TRUE
"Nucras_scalaris",NA,"Nucras_scalaris","Nucras_scalaris","Lacertidae","Nucras","imputed",FALSE,TRUE
"Nucras_taeniolata","Nucras_taeniolata","Nucras_taeniolata","Nucras_taeniolata","Lacertidae","Nucras","genbank",FALSE,TRUE
"Nucras_tessellata","Nucras_tessellata","Nucras_tessellata","Nucras_tessellata","Lacertidae","Nucras","genbank",FALSE,TRUE
"Omanosaura_cyanura","Omanosaura_cyanura","Omanosaura_cyanura","Omanosaura_cyanura","Lacertidae","Omanosaura","genbank",FALSE,TRUE
"Omanosaura_jayakari","Omanosaura_jayakari","Omanosaura_jayakari","Omanosaura_jayakari","Lacertidae","Omanosaura","genbank",FALSE,TRUE
"Ophisops_beddomei","Ophisops_beddomei","Ophisops_beddomei","Ophisops_beddomei","Lacertidae","Ophisops","genbank",FALSE,TRUE
"Ophisops_elbaensis",NA,"Ophisops_elbaensis","Ophisops_elbaensis","Lacertidae","Ophisops","imputed",FALSE,TRUE
"Ophisops_elegans","Ophisops_elegans","Ophisops_elegans","Ophisops_elegans","Lacertidae","Ophisops","genbank",FALSE,TRUE
"Ophisops_jerdonii","Ophisops_jerdonii","Ophisops_jerdonii","Ophisops_jerdonii","Lacertidae","Ophisops","genbank",FALSE,TRUE
"Ophisops_kutchensis","Ophisops_kutchensis",NA,NA,"Lacertidae","Ophisops","genbank",FALSE,TRUE
"Ophisops_leschenaultii","Ophisops_leschenaultii","Ophisops_leschenaultii","Ophisops_leschenaultii","Lacertidae","Ophisops","genbank",FALSE,TRUE
"Ophisops_microlepis","Ophisops_microlepis","Ophisops_microlepis","Ophisops_microlepis","Lacertidae","Ophisops","genbank",FALSE,TRUE
"Ophisops_minor",NA,"Ophisops_minor","Ophisops_minor","Lacertidae","Ophisops","imputed",FALSE,TRUE
"Ophisops_occidentalis","Ophisops_occidentalis","Ophisops_occidentalis","Ophisops_occidentalis","Lacertidae","Ophisops","genbank",FALSE,TRUE
"Ophisops_pushkarensis","Ophisops_pushkarensis",NA,NA,"Lacertidae","Ophisops","genbank",FALSE,TRUE
"Parvilacerta_fraasii","Parvilacerta_fraasii","Parvilacerta_fraasii","Parvilacerta_fraasii","Lacertidae","Parvilacerta","genbank",FALSE,TRUE
"Parvilacerta_parva","Parvilacerta_parva","Parvilacerta_parva","Parvilacerta_parva","Lacertidae","Parvilacerta","genbank",FALSE,TRUE
"Pedioplanis_benguellensis","Pedioplanis_benguellensis","Pedioplanis_benguellensis","Pedioplanis_benguellensis","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_breviceps","Pedioplanis_breviceps","Pedioplanis_breviceps","Pedioplanis_breviceps","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_burchelli","Pedioplanis_burchelli","Pedioplanis_burchelli","Pedioplanis_burchelli","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_gaerdesi","Pedioplanis_gaerdesi","Pedioplanis_gaerdesi","Pedioplanis_gaerdesi","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_haackei","Pedioplanis_haackei","Pedioplanis_haackei","Pedioplanis_haackei","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_huntleyi","Pedioplanis_huntleyi","Pedioplanis_huntleyi","Pedioplanis_huntleyi","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_husabensis","Pedioplanis_husabensis","Pedioplanis_husabensis","Pedioplanis_husabensis","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_inornata","Pedioplanis_inornata","Pedioplanis_inornata","Pedioplanis_inornata","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_laticeps","Pedioplanis_laticeps","Pedioplanis_laticeps","Pedioplanis_laticeps","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_lineoocellata","Pedioplanis_lineoocellata","Pedioplanis_lineoocellata","Pedioplanis_lineoocellata","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_namaquensis","Pedioplanis_namaquensis","Pedioplanis_namaquensis","Pedioplanis_namaquensis","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_rubens","Pedioplanis_rubens","Pedioplanis_rubens","Pedioplanis_rubens","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Pedioplanis_undata","Pedioplanis_undata","Pedioplanis_undata","Pedioplanis_undata","Lacertidae","Pedioplanis","genbank",FALSE,TRUE
"Philochortus_hardeggeri",NA,"Philochortus_hardeggeri","Philochortus_hardeggeri","Lacertidae","Philochortus","imputed",FALSE,TRUE
"Philochortus_intermedius",NA,"Philochortus_intermedius","Philochortus_intermedius","Lacertidae","Philochortus","imputed",FALSE,TRUE
"Philochortus_neumanni",NA,"Philochortus_neumanni","Philochortus_neumanni","Lacertidae","Philochortus","imputed",FALSE,TRUE
"Philochortus_phillipsi",NA,"Philochortus_phillipsi","Philochortus_phillipsi","Lacertidae","Philochortus","imputed",FALSE,TRUE
"Philochortus_rudolfensis",NA,NA,NA,"Lacertidae","Philochortus","imputed",FALSE,TRUE
"Philochortus_spinalis","Philochortus_spinalis","Philochortus_spinalis","Philochortus_spinalis","Lacertidae","Philochortus","genbank",FALSE,TRUE
"Philochortus_zolii",NA,"Philochortus_zolii","Philochortus_zolii","Lacertidae","Philochortus","imputed",FALSE,TRUE
"Phoenicolacerta_cyanisparsa","Phoenicolacerta_cyanisparsa","Phoenicolacerta_cyanisparsa","Phoenicolacerta_cyanisparsa","Lacertidae","Phoenicolacerta","genbank",FALSE,TRUE
"Phoenicolacerta_kulzeri","Phoenicolacerta_kulzeri","Phoenicolacerta_kulzeri","Phoenicolacerta_kulzeri","Lacertidae","Phoenicolacerta","genbank",FALSE,TRUE
"Phoenicolacerta_laevis","Phoenicolacerta_laevis","Phoenicolacerta_laevis","Phoenicolacerta_laevis","Lacertidae","Phoenicolacerta","genbank",FALSE,TRUE
"Phoenicolacerta_troodica","Phoenicolacerta_troodica","Phoenicolacerta_troodica","Phoenicolacerta_troodica","Lacertidae","Phoenicolacerta","genbank",FALSE,TRUE
"Podarcis_bocagei","Podarcis_bocagei","Podarcis_bocagei","Podarcis_bocagei","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_carbonelli","Podarcis_carbonelli","Podarcis_carbonelli","Podarcis_carbonelli","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_cretensis","Podarcis_cretensis","Podarcis_cretensis","Podarcis_cretensis","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_erhardii","Podarcis_erhardii","Podarcis_erhardii","Podarcis_erhardii","Lacertidae","Podarcis","genomic",TRUE,TRUE
"Podarcis_filfolensis","Podarcis_filfolensis","Podarcis_filfolensis","Podarcis_filfolensis","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_gaigeae","Podarcis_gaigeae","Podarcis_gaigeae","Podarcis_gaigeae","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_guadarramae","Podarcis_guadarramae","Podarcis_guadarramae","Podarcis_guadarramae","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_hispanicus","Podarcis_hispanicus","Podarcis_hispanicus","Podarcis_hispanicus","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_levendis",NA,"Podarcis_levendis","Podarcis_levendis","Lacertidae","Podarcis","imputed",FALSE,TRUE
"Podarcis_lilfordi","Podarcis_lilfordi","Podarcis_lilfordi","Podarcis_lilfordi","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_liolepis","Podarcis_liolepis","Podarcis_liolepis","Podarcis_liolepis","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_melisellensis","Podarcis_melisellensis","Podarcis_melisellensis","Podarcis_melisellensis","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_milensis","Podarcis_milensis","Podarcis_milensis","Podarcis_milensis","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_muralis","Podarcis_muralis","Podarcis_muralis","Podarcis_muralis","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_peloponnesiacus","Podarcis_peloponnesiacus","Podarcis_peloponnesiacus","Podarcis_peloponnesiacus","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_pityusensis","Podarcis_pityusensis","Podarcis_pityusensis","Podarcis_pityusensis","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_raffonei","Podarcis_raffonei","Podarcis_raffoneae","Podarcis_raffonei","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_siculus","Podarcis_siculus","Podarcis_siculus","Podarcis_siculus","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_tauricus","Podarcis_tauricus","Podarcis_tauricus","Podarcis_tauricus","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_tiliguerta","Podarcis_tiliguerta","Podarcis_tiliguerta","Podarcis_tiliguerta","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_vaucheri","Podarcis_vaucheri","Podarcis_vaucheri","Podarcis_vaucheri","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_virescens","Podarcis_virescens","Podarcis_virescens","Podarcis_virescens","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Podarcis_waglerianus","Podarcis_waglerianus","Podarcis_waglerianus","Podarcis_waglerianus","Lacertidae","Podarcis","genbank",FALSE,TRUE
"Poromera_fordii","Poromera_fordii","Poromera_fordii","Poromera_fordii","Lacertidae","Poromera","genbank",FALSE,TRUE
"Psammodromus_algirus","Psammodromus_algirus","Psammodromus_algirus","Psammodromus_algirus","Lacertidae","Psammodromus","genbank",FALSE,TRUE
"Psammodromus_blanci","Psammodromus_blanci","Psammodromus_blanci","Psammodromus_blanci","Lacertidae","Psammodromus","genbank",FALSE,TRUE
"Psammodromus_edwarsianus","Psammodromus_edwarsianus",NA,"Psammodromus_edwarsianus","Lacertidae","Psammodromus","genbank",FALSE,TRUE
"Psammodromus_hispanicus","Psammodromus_hispanicus","Psammodromus_hispanicus","Psammodromus_hispanicus","Lacertidae","Psammodromus","genbank",FALSE,TRUE
"Psammodromus_microdactylus","Psammodromus_microdactylus","Psammodromus_microdactylus","Psammodromus_microdactylus","Lacertidae","Psammodromus","genbank",FALSE,TRUE
"Psammodromus_occidentalis","Psammodromus_occidentalis","Psammodromus_occidentalis","Psammodromus_occidentalis","Lacertidae","Psammodromus","genbank",FALSE,TRUE
"Pseuderemias_brenneri",NA,"Pseuderemias_brenneri","Pseuderemias_brenneri","Lacertidae","Pseuderemias","imputed",FALSE,TRUE
"Pseuderemias_erythrosticta",NA,"Pseuderemias_erythrosticta","Pseuderemias_erythrosticta","Lacertidae","Pseuderemias","imputed",FALSE,TRUE
"Pseuderemias_mucronata",NA,"Pseuderemias_mucronata","Pseuderemias_mucronata","Lacertidae","Pseuderemias","imputed",FALSE,TRUE
"Pseuderemias_savagei",NA,"Pseuderemias_savagei","Pseuderemias_savagei","Lacertidae","Pseuderemias","imputed",FALSE,TRUE
"Pseuderemias_septemstriata",NA,"Pseuderemias_septemstriata","Pseuderemias_septemstriata","Lacertidae","Pseuderemias","imputed",FALSE,TRUE
"Pseuderemias_smithii","Pseuderemias_smithii","Pseuderemias_smithii","Pseuderemias_smithii","Lacertidae","Pseuderemias","genbank",FALSE,TRUE
"Pseuderemias_striatus",NA,"Pseuderemias_striatus","Pseuderemias_striatus","Lacertidae","Pseuderemias","imputed",FALSE,TRUE
"Scelarcis_perspicillata","Scelarcis_perspicillata","Teira_perspicillata","Scelarcis_perspicillata","Lacertidae","Scelarcis","genbank",FALSE,TRUE
"Takydromus_albomaculosus","Takydromus_albomaculosus",NA,"Takydromus_albomaculosus","Lacertidae","Takydromus","genbank",FALSE,TRUE
"Takydromus_amurensis","Takydromus_amurensis","Takydromus_amurensis","Takydromus_amurensis","Lacertidae","Takydromus","genomic",FALSE,TRUE
"Takydromus_dorsalis","Takydromus_dorsalis","Takydromus_dorsalis","Takydromus_dorsalis","Lacertidae","Takydromus","genbank",FALSE,TRUE
"Takydromus_formosanus","Takydromus_formosanus","Takydromus_formosanus","Takydromus_formosanus","Lacertidae","Takydromus","genbank",FALSE,TRUE
"Takydromus_hani",NA,"Takydromus_hani","Takydromus_hani","Lacertidae","Takydromus","imputed",FALSE,TRUE
"Takydromus_haughtonianus",NA,"Takydromus_haughtonianus","Takydromus_haughtonianus","Lacertidae","Takydromus","imputed",FALSE,TRUE
"Takydromus_hsuehshanensis","Takydromus_hsuehshanensis","Takydromus_hsuehshanensis","Takydromus_hsuehshanensis","Lacertidae","Takydromus","genbank",FALSE,TRUE
"Takydromus_intermedius","Takydromus_intermedius","Takydromus_intermedius","Takydromus_intermedius","Lacertidae","Takydromus","genbank",FALSE,TRUE
"Takydromus_khasiensis",NA,"Takydromus_khasiensis","Takydromus_khasiensis","Lacertidae","Takydromus","imputed",FALSE,TRUE
"Takydromus_kuehnei","Takydromus_kuehnei","Takydromus_kuehnei","Takydromus_kuehnei","Lacertidae","Takydromus","genbank",FALSE,TRUE
