"treename","family","genus","dataType","inTopoConstraint","oneToOne"
"Gekko_badenii","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_bannaense","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_boehmei","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_bonkowskii","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_canaensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_canhi","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_carusadensis","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_chinensis","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_cicakterbang","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_coi","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_crombota","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_ernstkelleri","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_flavimaritus","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_gecko","Gekkonidae","Gekko","genbank",TRUE,TRUE
"Gekko_gigante","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_grossmanni","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_guishanicus","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_gulat","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_hokouensis","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_horsfieldii","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_intermedium","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_iskandari","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_japonicus","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_kabkaebin","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_kaengkrachanense","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_kikuchii","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_kuhli","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_kwangsiensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_lauhachindai","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_liboensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Ptychozoon_lionotum","Gekkonidae","Ptychozoon","genbank",FALSE,TRUE
"Gekko_melli","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_mindorensis","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_monarchus","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_nadenensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_nicobarensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_nutaphandi","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_palawanensis","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_palmatus","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_petricolus","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_popaense","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_porosus","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_reevesii","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_remotus","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_rhacophorus","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_romblon","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_rossi","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_russelltraini","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_scabridus","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_scientiadventura","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_sengchanthavongi","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_shibatai","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_siamensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_similignum","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_smithii","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_sorok","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_subpalmatus","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_swinhonis","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_taibaiensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_takouensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_tawaensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_thakhekensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_tokehos","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_trinotaterra","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_truongi","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_verreauxi","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_vertebralis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_vietnamensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_vittatus","Gekkonidae","Gekko","genbank",FALSE,TRUE
"Gekko_wenxianensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Gekko_yakuensis","Gekkonidae","Gekko","imputed",FALSE,TRUE
"Goggia_braacki","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Goggia_essexi","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Goggia_gemmula","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Goggia_hewitti","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Goggia_hexapora","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Goggia_incognita","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Goggia_lineata","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Goggia_matzikamaensis","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Goggia_microlepidota","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Goggia_rupicola","Gekkonidae","Goggia","genbank",FALSE,TRUE
"Hemidactylus_aaronbaueri","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_acanthopholis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_adensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_agrius","Gekkonidae","Hemidactylus","genomic",TRUE,TRUE
"Hemidactylus_albituberculatus","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_albivertebralis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_albofasciatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_albopunctatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_alfarraji","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_alkiyumii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_angulatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_ansorgii","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_aporus","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_aquilonius","Gekkonidae","Hemidactylus","genomic",TRUE,TRUE
"Hemidactylus_arnoldi","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_asirensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_awashensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_barbierii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_barodanus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_bavazzanoi","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_bayonii","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_beninensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_biokoensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_bouvieri","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_bowringii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_brasilianus","Gekkonidae","Hemidactylus","genomic",TRUE,TRUE
"Hemidactylus_brookii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_chikhaldaraensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_chipkali","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_citernii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_coalescens","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_craspedotus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_curlei","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_dawudazraqi","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_depressus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_dracaenacolus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_echinus","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_endophis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_eniangii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_fasciatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_festivus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_flaviviridis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_forbesii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_foudaii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_fragilis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_frenatus","Gekkonidae","Hemidactylus","genomic",TRUE,TRUE
"Hemidactylus_funaiolii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_garnotii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_giganteus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_gleadowi","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_gracilis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_granchii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_graniticolus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_granosus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_granti","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_greeffii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_gujaratensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_hajarensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_hemchandrai","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_homoeolepis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_hunae","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_imbricatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_inexpectatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_inintellectus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_isolepis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_ituriensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_jubensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_jumailiae","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_kamdemtohami","Gekkonidae","Hemidactylus","genomic",TRUE,TRUE
"Hemidactylus_kangerensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_karenorum","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_klauberi","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_kolliensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_kundaensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_kurdicus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_kushmorensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_kyaboboensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_laevis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_lamaensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_lankae","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_laticaudatus","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_lavadeserticus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_lemurinus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_leschenaultii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_longicephalus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_lopezjuradoi","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_luqueorum","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_mabouia","Gekkonidae","Hemidactylus","genomic",TRUE,TRUE
"Hemidactylus_macropholis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_maculatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_makolowodei","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_malcolmsmithi","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_mandebensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_masirahensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_matschiei","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_megalops","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_mercatorius","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_mindiae","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_minutus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_modestus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_montanus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_mrimaensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_muriceus","Gekkonidae","Hemidactylus","genomic",TRUE,TRUE
"Hemidactylus_murrayi","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_newtoni","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_ophiolepis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_ophiolepoides","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_oxyrhinus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_paaragowli","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_palaichthus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_parvimaculatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_pauciporosus","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_paucituberculatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_persicus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_pieresii","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_platycephalus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_platyurus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_prashadi","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_principensis","Gekkonidae","Hemidactylus","genomic",TRUE,TRUE
"Hemidactylus_pseudomuriceus","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_puccionii","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_pumilio","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_reticulatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_richardsonii","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_robustus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_romeshkanicus","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_ruspolii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_saba","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_sahgali","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_sankariensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_sataraensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_scabriceps","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_shihraensis","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_sinaitus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_siva","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_smithi","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_somalicus","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_squamulatus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_stejnegeri","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_sushilduttai","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_tanganicus","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_tasmani","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_taylori","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_tenkatei","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_thayene","Gekkonidae","Hemidactylus","genomic",TRUE,TRUE
"Hemidactylus_treutleri","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_triedrus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_tropidolepis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_turcicus","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_ulii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_vanam","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_varadgirii","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_vietnamensis","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_vijayraghavani","Gekkonidae","Hemidactylus","imputed",FALSE,TRUE
"Hemidactylus_whitakeri","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_yajurvedi","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemidactylus_yerburii","Gekkonidae","Hemidactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_arakuensis","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_aurantiacus","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_banaensis","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_bintik","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_changningensis","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_chiangmaiensis","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_cicak","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_dushanensis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_engganoensis","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_flaviventris","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_ganoklonis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_harterti","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_hongkongensis","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_huishuiensis","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_indosobrinus","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_insularis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_jinpingensis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_jnana","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_khlonglanensis","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_kiziriani","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_kolliensis","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_larutensis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_linnwayensis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_longlingensis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_margarethae","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_montawaensis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_serpispecus","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Hemiphyllodactylus_tehtarik","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_titiwangsaensis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_tonywhitteni","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_typus","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_uga","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_yunnanensis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_ywanganensis","Gekkonidae","Hemiphyllodactylus","genbank",FALSE,TRUE
"Hemiphyllodactylus_zugi","Gekkonidae","Hemiphyllodactylus","imputed",FALSE,TRUE
"Heteronotia_atra","Gekkonidae","Heteronotia","imputed",FALSE,TRUE
"Heteronotia_binoei","Gekkonidae","Heteronotia","genomic",TRUE,TRUE
"Heteronotia_fasciolata","Gekkonidae","Heteronotia","genbank",FALSE,TRUE
"Heteronotia_planiceps","Gekkonidae","Heteronotia","genomic",TRUE,TRUE
"Heteronotia_spelea","Gekkonidae","Heteronotia","genomic",TRUE,TRUE
"Homopholis_arnoldi","Gekkonidae","Homopholis","genbank",FALSE,TRUE
"Homopholis_fasciata","Gekkonidae","Homopholis","genbank",FALSE,TRUE
"Homopholis_mulleri","Gekkonidae","Homopholis","genbank",FALSE,TRUE
"Homopholis_walbergii","Gekkonidae","Homopholis","genbank",FALSE,TRUE
"Kolekanos_plumicaudus","Gekkonidae","Kolekanos","genbank",FALSE,TRUE
"Lepidodactylus_aignanus","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_aureolineatus","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_balioburius","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_browni","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_buleli","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_christiani","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_dialeukos","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_euaensis","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_flaviocularis","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_gardineri","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_guppyi","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_herrei","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_intermedius","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_kwasnickae","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_labialis","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_listeri","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_lombocensis","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_lugubris","Gekkonidae","Lepidodactylus","genomic",TRUE,TRUE
"Lepidodactylus_magnus","Gekkonidae","Lepidodactylus","genomic",TRUE,TRUE
"Lepidodactylus_manni","Gekkonidae","Lepidodactylus","genomic",TRUE,TRUE
"Lepidodactylus_mitchelli","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_moestus","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_mutahi","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_novaeguineae","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_oligoporus","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_oortii","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_orientalis","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_pantai","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_paurolepis","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_planicaudus","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_pulcher","Gekkonidae","Lepidodactylus","imputed",FALSE,TRUE
"Lepidodactylus_pumilus","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
"Lepidodactylus_ranauensis","Gekkonidae","Lepidodactylus","genbank",FALSE,TRUE
