treename,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24,ProcCoord25,ProcCoord26,ProcCoord27,ProcCoord28,ProcCoord29,ProcCoord30,ProcCoord31,ProcCoord32,ProcCoord33,ProcCoord34,ProcCoord35,ProcCoord36,ProcCoord37,ProcCoord38,ProcCoord39,ProcCoord40
Acrochordus_granulatus,-0.079813018,0.069306151,0.004806852,-0.042416166,0.052043017,0.009728096,0.125689228,0.069122762,0.244109571,0.028268143,0.25304929,0.00016785,0.40629326,-0.124450729,0.344027922,-0.132525985,0.100986193,0.000430223,0.042679911,-0.122996265,-0.146682922,0.026067977,0.016453944,0.093426449,0.216567855,-0.076090269,-0.333217251,-0.018138148,-0.351297245,-0.01082932,-0.351771489,-0.004535685,-0.234078684,0.048678164,-0.249427584,0.049475946,-0.186389997,0.057288127,0.125971148,0.080022678
Agama_agama,0.010138843,0.124510633,0.093955082,0.072961659,0.120530137,0.061087349,0.237009092,0.004198451,0.190235866,-0.018097269,0.186220834,-0.053338475,0.220676375,-0.110719225,0.174289346,-0.121187765,0.167374077,0.007416505,0.019152744,-0.096765862,-0.087428246,0.035273384,0.064426869,0.131266184,0.226180887,-0.039373728,-0.340740537,-0.066402044,-0.351240828,-0.078343577,-0.360754875,-0.069970229,-0.276017298,0.020379394,-0.298496425,0.01681866,-0.170477924,0.087988903,0.17496598,0.092297053
Bronchocela_jubata,0.024634839,0.125845853,0.105137533,0.043054337,0.148463675,0.06070614,0.237055101,0.000642908,0.224907068,-0.007836058,0.193406862,-0.047797319,0.195577176,-0.093531066,0.165743508,-0.101863073,0.174507176,-0.00285667,-0.00269809,-0.101590986,-0.050578167,0.028310245,0.074220937,0.126062402,0.210990926,-0.04079848,-0.360348065,-0.055672205,-0.363065887,-0.054940047,-0.374801608,-0.051281467,-0.270552475,0.001020953,-0.302487663,-0.010050684,-0.159840898,0.074219618,0.12972805,0.1083556
Calotes_emma,0.006304166,0.117734633,0.095791339,0.063989329,0.131071998,0.063569929,0.227557834,0.008078037,0.21940333,-0.013284755,0.197954895,-0.054617079,0.221757522,-0.112169592,0.188359686,-0.112946078,0.169786318,0.00124064,0.045950733,-0.089673306,-0.081426604,0.020310966,0.040352158,0.128363203,0.208829574,-0.062065848,-0.366085716,-0.062569454,-0.370335076,-0.06210616,-0.377912891,-0.059343514,-0.245991269,0.022441724,-0.291951564,0.005531949,-0.143174206,0.079710978,0.123757774,0.117804398
Draco_quinquefasciatus,0.037142828,0.109369496,0.105721916,0.053602888,0.145306115,0.056491253,0.221025437,0.005315021,0.209567623,-0.004161798,0.193951271,-0.051717215,0.211898626,-0.096572366,0.177650562,-0.103288016,0.157976748,-0.0158024,0.014428481,-0.086606403,-0.081743997,0.03796423,0.051963972,0.139170801,0.225478377,-0.054949514,-0.351756755,-0.070569278,-0.355638424,-0.067303811,-0.380319531,-0.063995648,-0.254733695,0.023241055,-0.304159611,-0.00775879,-0.168540307,0.102278583,0.144780362,0.095291912
Hydrosaurus_pustulatus,0.012150151,0.116547174,0.099662993,0.050310493,0.130764891,0.057287413,0.221323643,0.016952251,0.212102653,-0.011866723,0.192803968,-0.051871142,0.21528891,-0.111164613,0.172111264,-0.120523969,0.152331422,-0.025360664,0.035128764,-0.099568878,-0.075844839,0.025536762,0.060152435,0.139617884,0.216110499,-0.034341273,-0.351574867,-0.060745366,-0.354152797,-0.058890258,-0.364307651,-0.054973047,-0.273351086,0.01369945,-0.329050463,-0.001226348,-0.127505827,0.082006189,0.155855937,0.128574666
Leiolepis_belliana,0.02602276,0.120106957,0.077129264,0.04739754,0.106253744,0.063046,0.233082279,0.017637904,0.237164306,-0.014405221,0.198116483,-0.04150641,0.210430111,-0.109270558,0.182790018,-0.108468672,0.16714471,-0.004854126,-0.01367229,-0.062096501,-0.078898708,0.030870835,0.105408692,0.117310708,0.215592717,-0.06280005,-0.321161474,-0.072066949,-0.348643244,-0.064534932,-0.363669613,-0.074080279,-0.272080721,0.027317864,-0.309455787,0.010386713,-0.192542666,0.07155134,0.140989419,0.108457833
Leiolepis_guttata,-0.031142606,0.114024965,0.078739699,0.04914369,0.125620168,0.059996141,0.243162208,0.017190329,0.23689661,0.008047217,0.200845937,-0.03484499,0.206110116,-0.099437053,0.17648034,-0.105553274,0.159523482,-0.021632578,-0.029729041,-0.082235103,-0.066576534,0.019703464,0.101662348,0.115747821,0.230658153,-0.054631202,-0.330635895,-0.049198458,-0.3437412,-0.053153735,-0.358956862,-0.052570941,-0.264630476,0.012151416,-0.310437679,-0.003365362,-0.183283378,0.065030629,0.159434607,0.095587026
Lophosaurus_boydii,0.003736242,0.111972103,0.07969483,0.043132901,0.14581096,0.056217538,0.212892907,0.029399909,0.224994128,-0.011381234,0.21855692,-0.049225993,0.250189588,-0.111079508,0.208300819,-0.117103718,0.146862547,-0.016294994,0.009007946,-0.089482874,-0.09596605,0.029036881,0.073410337,0.109349803,0.198396053,-0.040289854,-0.330533204,-0.062137088,-0.336853636,-0.062959078,-0.351943204,-0.040903242,-0.282164827,0.01972051,-0.311678381,0.015137924,-0.186135345,0.083677325,0.123421368,0.10321269
Moloch_horridus,0.007442705,0.15067048,0.099082383,0.081602419,0.138233644,0.072315152,0.228140857,0.02836101,0.200594365,-0.02943459,0.166598561,-0.049564194,0.17874299,-0.147426872,0.138389082,-0.158786389,0.121295216,-0.021793174,-0.053048633,-0.119850058,-0.115886558,0.015728042,0.101162382,0.175473755,0.300393479,-0.023140206,-0.311086815,-0.090780602,-0.315268849,-0.092100444,-0.328662308,-0.094552664,-0.270850987,0.04838034,-0.327368372,0.003073799,-0.144705515,0.126756766,0.186802373,0.125067429
Physignathus_cocincinus,0.036090468,0.134202238,0.080878503,0.051904232,0.117016685,0.063343834,0.217234007,0.037054746,0.214222913,-0.012859959,0.191078113,-0.053877384,0.202552724,-0.103838392,0.162331619,-0.104457275,0.155505225,-0.011991304,0.015768603,-0.103619492,-0.074388214,0.033412679,0.107458284,0.129423558,0.231070767,-0.06531849,-0.317870963,-0.072680377,-0.323780715,-0.069598064,-0.37007231,-0.063290421,-0.298335668,0.022700253,-0.334786768,-0.005045387,-0.174618302,0.097642232,0.162645028,0.096892772
Pogona_vitticeps,-0.014322175,0.105196268,0.069936066,0.051425385,0.102060768,0.05933753,0.254962897,0.027151498,0.242446552,0.000526186,0.224546143,-0.06134196,0.248920253,-0.103414786,0.196899646,-0.118173837,0.160620229,0.002717659,0.008551669,-0.088602186,-0.098509001,0.01746822,0.025437978,0.113938959,0.188666838,-0.04723109,-0.337983384,-0.051449174,-0.344974635,-0.050874806,-0.354785786,-0.047079857,-0.268379944,0.017498053,-0.294229266,0.012654651,-0.165410101,0.075936851,0.155545254,0.084316436
Saara_hardwickii,0.023342371,0.117168237,0.100164959,0.068789313,0.142163441,0.077538019,0.187594036,0.071300988,0.241328962,-0.02980084,0.191029548,-0.037774408,0.168627574,-0.110105755,0.12685209,-0.119623503,0.174696651,0.015834337,-0.041651064,-0.092503848,-0.115117454,0.03279631,0.141962692,0.108526218,0.209653062,-0.066703345,-0.340386715,-0.122222318,-0.348794812,-0.121719751,-0.372302383,-0.095548324,-0.23847671,0.0652607,-0.303216826,0.047170271,-0.156004592,0.101116395,0.208535171,0.090501306
Amphisbaena_alba,-0.126857216,0.080717962,0.121539816,-0.023027966,0.166752006,0.030650395,0.275521295,0.069936179,0.235174362,-0.05610293,0.172031794,-0.073847982,0.128521471,-0.108149382,0.110724896,-0.081395942,0.228354635,0.012438858,-0.115624043,-0.012897692,-0.129123782,0.043555378,0.104145608,0.112673754,0.35028902,0.004018551,-0.274748979,-0.050234089,-0.280313455,-0.050448663,-0.338098105,-0.044918568,-0.292389624,-0.007611581,-0.325139773,-0.01873859,-0.194740043,0.070565664,0.183980119,0.102816643
Amphisbaena_darwinii,-0.099378211,0.107475696,0.041989867,0.002962223,0.216684621,0.00636857,0.305722027,0.041433621,0.226924308,-0.048362931,0.168634004,-0.052565795,0.106818058,-0.086185292,0.095189234,-0.0604184,0.182770945,0.005049414,-0.090298174,-0.040057876,-0.071449084,0.043767955,-0.003871061,0.13720064,0.391599049,-0.042581032,-0.283800695,-0.050004263,-0.290843613,-0.050940668,-0.346877168,-0.093220866,-0.294242834,-0.010728762,-0.334825489,-0.003688199,-0.143534091,0.105667682,0.222788309,0.088828286
Amphisbaena_fuliginosa,-0.097900024,0.092931156,0.078930977,-0.013858631,0.216676868,0.027556131,0.285654177,0.074542461,0.221085097,-0.042496445,0.147716518,-0.069828349,0.118544906,-0.112475012,0.100707558,-0.071662972,0.179175291,0.025053329,-0.106080817,-0.023422703,-0.112479155,0.037133016,0.121271286,0.111544845,0.367078209,-0.020246195,-0.278438307,-0.056308149,-0.287916706,-0.055210344,-0.33844344,-0.07466786,-0.302925172,-0.006379904,-0.336259949,-0.006996992,-0.175673065,0.083474197,0.199275745,0.10131842
Amphisbaena_kingii,-0.105491351,0.079935365,0.095671876,-0.002547539,0.193057972,0.008637822,0.306931999,0.075260998,0.2111782,-0.056067545,0.149368104,-0.065008267,0.107299863,-0.100121789,0.08598907,-0.073501843,0.176787454,-0.001495871,-0.071674655,-0.039425684,-0.084760445,0.019922863,-0.038339335,0.161491895,0.400742562,-0.033508759,-0.275586756,-0.044866874,-0.286633431,-0.060841463,-0.38199534,-0.047980225,-0.277263395,0.000773241,-0.360291645,-0.022036481,-0.086397272,0.077639883,0.241406523,0.123740273
Geocalamus_acutus,-0.127335031,0.081672963,0.068219413,-0.004362916,0.17957925,0.022262373,0.316661008,0.074525539,0.203100802,-0.054562968,0.146751108,-0.069307201,0.120668111,-0.106061386,0.095964566,-0.0784006,0.171406637,0.004800651,-0.052434872,-0.010081358,-0.103444339,0.041009938,-0.011809255,0.177952961,0.407351783,-0.073591129,-0.249269092,-0.044738659,-0.301103564,-0.077846417,-0.363825219,-0.045278811,-0.257960994,0.003401151,-0.336723476,-0.022888884,-0.160881015,0.063667076,0.255084179,0.117827677
Leposternon_microcephalum,-0.066497293,0.098000608,0.021514621,0.019175784,0.194683594,0.028179475,0.276866999,0.066762193,0.214647825,-0.058927868,0.16543094,-0.058646701,0.131247903,-0.111941834,0.108106183,-0.078082693,0.1736399,0.008044516,-0.090145968,-0.016688047,-0.069065052,0.039422282,-0.013857102,0.170536392,0.409222165,-0.084283307,-0.316528904,-0.059891065,-0.277370067,-0.081851615,-0.340877927,-0.041298477,-0.307686657,-0.03045127,-0.313226248,-0.018376109,-0.112639554,0.099013298,0.212534642,0.111304438
Amphisbaena_anaemariae,-0.113340214,0.078923412,0.066944225,-0.01745181,0.22681027,0.052332339,0.291772292,0.062896703,0.218867308,-0.033851498,0.156825963,-0.053263865,0.107343723,-0.089017022,0.092477877,-0.066470719,0.188163151,0.006535634,-0.065922307,-0.036327944,-0.086035566,0.031441145,0.073919247,0.12632297,0.344600652,-0.049219073,-0.290818879,-0.046307112,-0.294970462,-0.0800652,-0.373348272,-0.043314275,-0.284626892,-0.014604167,-0.337175713,-0.007792689,-0.148235183,0.077119145,0.226748781,0.102114025
Elgaria_multicarinata,-0.009592135,0.067533457,0.068465603,0.056011252,0.11697287,0.096162988,0.273922952,-0.004145354,0.25865054,-0.027059421,0.209494754,-0.043919549,0.181049335,-0.094982134,0.154738333,-0.085876066,0.20243994,0.029491772,-0.088834593,-0.065659254,-0.089688951,0.017838645,0.033444964,0.106139564,0.252657499,-0.054250358,-0.319504256,-0.04604568,-0.32400901,-0.045731575,-0.350547427,-0.0460804,-0.273918836,0.002971615,-0.318638328,-0.005997804,-0.156404777,0.05066681,0.179301524,0.092931494
Gerrhonotus_infernalis,-0.011333873,0.070938665,0.097546739,0.065754816,0.150480832,0.06978231,0.230475361,0.035107968,0.251865518,-0.008144237,0.214821062,-0.023881218,0.180957623,-0.107012089,0.165551746,-0.098622854,0.210867834,0.00933502,-0.085127561,-0.069585093,-0.096913388,0.005768103,0.072896567,0.083312136,0.229407035,-0.025129105,-0.349479781,-0.044488001,-0.351681995,-0.044499659,-0.364188728,-0.037008553,-0.277139054,-0.002709823,-0.293097474,-0.003386873,-0.129062309,0.049017719,0.153153845,0.075450766
Pseudopus_apodus,-0.018408228,0.070447699,0.073993885,0.065466115,0.122755154,0.072603692,0.260569431,0.017458212,0.249880045,-0.038470574,0.208229305,-0.050412366,0.202548156,-0.09133586,0.168323333,-0.087838044,0.177695664,0.012676785,-0.081624236,-0.058736446,-0.087464227,0.019242048,0.024794894,0.102071524,0.280195432,-0.049342625,-0.318289689,-0.046796674,-0.321824156,-0.047842959,-0.347712301,-0.054427114,-0.280210313,0.019867814,-0.323551709,-0.006443736,-0.14447091,0.066592548,0.154570469,0.085219962
Anilius_scytale,-0.12172107,0.0658798,0.057961983,-0.035360586,0.111873735,0.014206285,0.209746047,0.032731817,0.259243228,-0.006634687,0.230166965,-0.028938001,0.234125902,-0.050279433,0.2001574,-0.050598411,0.204684922,0.011100658,-0.08278714,-0.039889896,-0.129104899,0.034277333,0.142496753,0.066767636,0.261725477,-0.05296424,-0.323461956,-0.040592798,-0.323779006,-0.048613727,-0.334139011,-0.023003741,-0.289619763,0.017075997,-0.312236213,0.007151376,-0.150188861,0.063429843,0.154855505,0.064254776
Anniella_pulchra,-0.063268168,0.073048983,0.052725964,-0.010762457,0.158588507,0.028687835,0.243879275,0.018195193,0.25249957,-0.038131451,0.212070086,-0.040234847,0.186309981,-0.07443807,0.153984549,-0.052089017,0.177272729,0.009191222,-0.104050738,-0.034325487,-0.092779797,0.023523182,-0.025536512,0.10665128,0.34888682,-0.062259987,-0.300251454,-0.044773726,-0.313087319,-0.046313495,-0.369352389,-0.045718373,-0.266251171,0.005579004,-0.306937888,0.004229617,-0.134134102,0.074803946,0.189432058,0.105136649
Liotyphlops_beui,-0.098550009,0.061121673,0.065894403,-0.015539108,0.141058041,0.036878551,0.205858626,0.05839376,0.296052113,-0.042306333,0.222831368,-0.041840803,0.195823907,-0.067723297,0.180880588,-0.047366241,0.229462645,-0.000790546,-0.125680814,-0.017275489,-0.149552159,0.022798835,-0.039130682,0.084698827,0.319576283,-0.072496619,-0.19944034,-0.041454486,-0.275316869,-0.045189566,-0.360005331,-0.039707685,-0.325555277,0.031644152,-0.35236349,0.020357649,-0.136010028,0.052596266,0.204167025,0.063200459
Liotyphlops_albirostris,-0.08321664,0.084178101,0.08063289,-0.026000814,0.190586915,0.058402105,0.242321879,0.068444118,0.272758919,-0.042499899,0.164846083,-0.062654998,0.146654574,-0.073132289,0.1413641,-0.066971033,0.241575753,-0.014431691,-0.149793758,-0.018674848,-0.155286648,0.01676987,-0.008443254,0.12225418,0.331872581,-0.072588467,-0.178016175,-0.091517562,-0.315152813,-0.045113591,-0.339129374,-0.039402091,-0.308677536,0.046374217,-0.349142529,-0.021908433,-0.141994801,0.076522724,0.216239833,0.101950402
Typhlophis_squamosus,-0.072495065,0.080303889,0.031904046,-0.029917083,0.195608224,0.063466226,0.249420233,0.07887305,0.281540548,-0.057599444,0.165469936,-0.066768023,0.149058179,-0.077024295,0.133385706,-0.066263819,0.258713488,-0.020253317,-0.131860917,-0.014626605,-0.143914526,0.014126495,-0.015836893,0.129751596,0.319148528,-0.059180585,-0.16613338,-0.085814254,-0.329560556,-0.045901612,-0.338563811,-0.041563514,-0.321786518,0.050715358,-0.334163513,-0.018616823,-0.154166723,0.060451244,0.224233015,0.105841516
Anomochilus_leonardi,-0.124612816,0.066990015,0.025631984,-0.054338888,0.186718447,0.061396867,0.241258817,0.058580249,0.24546002,-0.031334349,0.199417683,-0.06162549,0.203272646,-0.076597117,0.18067109,-0.065655776,0.189033496,-0.017768935,-0.14561342,-0.032310202,-0.146538861,0.014857028,-0.047182665,0.105592253,0.348735422,-0.047974647,-0.280604481,-0.044142953,-0.285367686,-0.041440149,-0.314981983,-0.02809229,-0.265760166,0.014034203,-0.307086022,0.005332762,-0.159128663,0.07433946,0.256677157,0.100157958
Anomochilus_weberi,-0.142132867,0.0773875,0.032666388,-0.06048195,0.145464519,0.039223337,0.22894113,0.049231992,0.280281398,-0.018039741,0.209546239,-0.031464137,0.191454838,-0.063381479,0.169525198,-0.047812818,0.178844105,-0.002642984,-0.134929027,-0.029082517,-0.14084171,0.024490505,0.092443066,0.100038736,0.308896979,-0.062150297,-0.287923322,-0.051594811,-0.291686661,-0.055060477,-0.329501391,-0.039670349,-0.264583498,0.018946797,-0.318410863,0.004129846,-0.166721848,0.078966666,0.238667327,0.068966182
Bipes_biporus,-0.138518521,0.112414103,0.052716166,-0.034269993,0.14556182,0.076202273,0.287686507,0.088454133,0.232089807,-0.076022519,0.171012445,-0.085315936,0.14256265,-0.116200216,0.117390997,-0.078372853,0.144983553,0.014800473,-0.101216269,-0.037342127,-0.149428899,0.02036665,0.113193631,0.154286023,0.327314489,-0.032655513,-0.272022295,-0.069615223,-0.279761747,-0.068831878,-0.341083234,-0.059652796,-0.282079672,-0.01264235,-0.316263276,-0.014574571,-0.130649377,0.111751151,0.276511222,0.107221168
Bipes_canaliculatus,-0.14221898,0.105974412,0.051750452,-0.035258946,0.184977113,0.009279346,0.286393439,0.097114896,0.227731765,-0.073722003,0.171257143,-0.076780243,0.149146112,-0.09907934,0.114889366,-0.075027528,0.154399622,0.020818067,-0.077534723,-0.055187838,-0.150883015,0.037533927,0.056194086,0.13511567,0.341812795,-0.014806332,-0.289588806,-0.033969069,-0.277467339,-0.061824478,-0.341228494,-0.062103526,-0.277186127,-0.01024105,-0.307467153,-0.010882302,-0.155340129,0.096521265,0.280362874,0.106525074
Boa_constrictor,-0.058285187,0.060522877,0.012866879,-0.047473771,0.073293552,0.011078379,0.140624148,0.00878854,0.247137918,0.034884592,0.253579839,0.012214144,0.336184879,-0.070229904,0.302942954,-0.076790091,0.200218301,0.041197168,0.005401991,-0.071610042,-0.118941412,0.015795722,0.060920623,0.06022427,0.180636426,-0.077288682,-0.3552655,-0.01430689,-0.321219336,-0.022629026,-0.341409229,-0.030532109,-0.300375566,0.044687458,-0.30785853,0.029929423,-0.158536821,0.065893839,0.148084073,0.0256441
Calabaria_reinhardtii,-0.062018721,0.093956466,0.028532111,-0.043500633,0.112067981,0.058849499,0.177412021,0.061032975,0.25771429,0.003147733,0.238950692,-0.086393686,0.248936685,-0.107391626,0.220714045,-0.103703341,0.212571395,0.003815011,-0.009923209,-0.082764613,-0.107801467,0.016178494,0.016966156,0.139830891,0.221762859,-0.057740608,-0.28953239,-0.030046909,-0.301393012,-0.042951123,-0.345566495,-0.034076536,-0.269746714,0.043873604,-0.332644084,-0.006743069,-0.177753058,0.080313813,0.160750915,0.094313658
Candoia_superciliosa,-0.068455421,0.060236851,-0.005044424,-0.03763157,0.074237802,0.031522918,0.141596313,0.036036197,0.274574756,0.016069401,0.277494216,-0.026802565,0.304092326,-0.08399002,0.280488155,-0.083528872,0.241032592,0.031995379,-0.016576024,-0.059530294,-0.121193889,0.006595089,0.003425271,0.062635365,0.186699887,-0.055712861,-0.319515633,-0.033583822,-0.341422062,-0.019380148,-0.341871694,-0.000528376,-0.26287618,0.032425828,-0.306194736,0.026248049,-0.165271786,0.052798449,0.16478053,0.044125004
Chilabothrus_striatus,-0.071421678,0.058749335,0.012251257,-0.040784735,0.083022036,0.023418989,0.159239325,0.030875283,0.254256972,0.037072076,0.249113857,-0.047963151,0.256014701,-0.076263956,0.236906176,-0.069110919,0.211399466,0.049392002,-0.0267827,-0.062549969,-0.100752442,-0.001815058,0.120599255,0.073685806,0.200637892,-0.047500434,-0.325857761,-0.021184338,-0.334008849,-0.037027002,-0.353337683,-0.021914546,-0.275272737,0.033016462,-0.332677436,0.012814515,-0.159707873,0.050272814,0.196378223,0.056816826
Corallus_hortulana,-0.067792694,0.060623703,0.014933092,-0.057732754,0.074207636,0.027069647,0.159563456,0.034371015,0.261077104,0.048326024,0.275945713,-0.027934895,0.304252432,-0.09868546,0.279237921,-0.094833449,0.196424699,0.073162358,0.003884873,-0.099096558,-0.117925879,-0.008145594,0.009682434,0.067171882,0.193690624,-0.065124668,-0.340619123,-0.015890619,-0.331326892,-0.00378756,-0.323720808,0.011634177,-0.287978372,0.029409074,-0.304193364,0.020878329,-0.164397166,0.046838158,0.165054314,0.051747191
Corallus_ruschenbergerii,-0.043211541,0.055394225,0.019666671,-0.039456157,0.093605608,0.031771638,0.163903171,0.048666671,0.249220905,0.041681616,0.25523108,-0.083952202,0.261626471,-0.10897561,0.235105839,-0.092586102,0.192443285,0.061405218,0.008281373,-0.079941289,-0.101185524,0.0052108,0.076818906,0.086065374,0.182296204,-0.026560305,-0.327570389,-0.025908541,-0.338086175,-0.043048961,-0.358888856,-0.009244993,-0.280309379,0.02950984,-0.332914406,0.018043531,-0.136901571,0.05151466,0.180868328,0.080410588
Eryx_colubrinus,-0.073169392,0.08814533,0.014565497,-0.036899888,0.075682919,0.034445455,0.184363964,0.031954529,0.261850748,0.032353583,0.245118824,-0.038628795,0.241184863,-0.112398958,0.217009275,-0.099248031,0.206052362,0.047860705,-0.035397668,-0.055450617,-0.099313923,0.030157621,0.071725674,0.101279931,0.215553239,-0.065751394,-0.270565887,0.006948011,-0.294203408,-0.043017058,-0.349429255,-0.02654932,-0.335060482,-0.02153701,-0.343517218,-0.012325234,-0.142850477,0.077705208,0.210400345,0.060955931
Eryx_jaculus,-0.076028022,0.091536505,0.007801191,-0.036085549,0.090092168,0.047298317,0.140761049,0.040598765,0.269504885,0.027337451,0.274283862,-0.070701757,0.28970647,-0.10388887,0.272498081,-0.104443651,0.220621326,0.035581562,-0.023612583,-0.058569411,-0.095292934,0.035665066,0.034229717,0.098335619,0.175245081,-0.074356198,-0.269542884,0.003583201,-0.309538536,-0.046460652,-0.348732613,-0.027439027,-0.300801781,0.029610996,-0.342569243,-0.019613796,-0.155708967,0.07839287,0.147083732,0.053618561
Exiliboa_placata,-0.093472571,0.058622095,0.026745945,-0.050246155,0.100745429,0.026124371,0.190837541,0.046438032,0.27062085,0.000251001,0.239260507,-0.047005836,0.240220585,-0.078663661,0.214791662,-0.073869562,0.212305454,0.028019897,-0.055463963,-0.057725673,-0.12829383,0.006404402,0.024838739,0.081905812,0.269268801,-0.044102429,-0.316043015,-0.040940426,-0.319926534,-0.028144631,-0.340787756,-0.020656759,-0.245302436,0.032329175,-0.320922506,0.025776556,-0.158782175,0.055967238,0.189359272,0.079516552
Lichanura_trivirgata,-0.074433527,0.065348951,0.022746622,-0.054550878,0.094119475,0.016360252,0.16848894,0.036176555,0.271832104,0.017507499,0.248458821,-0.026806566,0.239140778,-0.089384705,0.223746521,-0.080341981,0.219620136,0.031566329,0.01044702,-0.057571216,-0.105268191,0.013372517,0.012470299,0.087442354,0.243954308,-0.048396176,-0.310004671,-0.023298064,-0.323072822,-0.036182486,-0.356008241,-0.010161402,-0.270878917,0.032400122,-0.328531956,0.015438573,-0.175337992,0.051370377,0.188511289,0.059709945
Ungaliophis_continentalis,-0.085165947,0.062060225,0.052662013,-0.045067963,0.110787486,0.017988994,0.185390787,0.037926758,0.274312953,0.00523492,0.255576244,-0.041561208,0.260881541,-0.082887701,0.23675756,-0.079991229,0.226894092,0.035260744,-0.076900923,-0.053941057,-0.106295455,0.011104042,-0.059196687,0.071242549,0.251107022,-0.043078589,-0.312009601,-0.023497738,-0.327449765,-0.030507694,-0.335340747,-0.017483303,-0.250640379,0.04521553,-0.308635737,0.021297093,-0.169963521,0.046463222,0.177229065,0.064222405
Bolyeria_multocarinata,-0.056574606,0.069687747,0.020660352,-0.039677485,0.119252719,0.034678315,0.198187178,0.021570663,0.244417356,-0.002254987,0.224928555,-0.036610075,0.236455295,-0.072778443,0.211664009,-0.08057547,0.187046499,0.009564282,0.013403444,-0.058808074,-0.085710388,0.022039829,0.028706192,0.092422961,0.267722942,-0.035453484,-0.307486592,-0.029921334,-0.329219159,-0.040864819,-0.358267263,-0.012809947,-0.323287279,0.011608215,-0.331566875,0.015206522,-0.126643461,0.057608964,0.166311082,0.075366622
Casarea_dussumieri,-0.079579693,0.060633699,0.043484953,-0.038117665,0.108791265,0.033832021,0.170961695,0.041001007,0.264963186,-0.015091251,0.238352584,-0.02987759,0.255151331,-0.060748642,0.23416734,-0.068708382,0.209864863,0.011254196,0.005470936,-0.029133706,-0.118759004,0.016482674,0.012937383,0.063860633,0.253667351,-0.052731452,-0.329496241,-0.024202478,-0.338969305,-0.038877368,-0.361549743,-0.024018186,-0.221670049,0.051326847,-0.337452185,0.000862898,-0.177187372,0.054022276,0.166850707,0.048230468
Saltuarius_cornutus,0.05044838,0.066219748,0.117416378,0.048371983,0.147392637,0.053815248,0.212409054,0.037498043,0.217455691,-0.014717708,0.189505753,-0.01775887,0.170395416,-0.072496276,0.117706069,-0.070022965,0.193108882,0.028843044,-0.047737776,-0.051632746,-0.057739481,0.017478308,0.150258611,0.083232379,0.230140664,-0.037784961,-0.348970076,-0.051701333,-0.353819547,-0.051420358,-0.376932463,-0.049952856,-0.323525643,-0.016408402,-0.359091942,-0.018009366,-0.116310046,0.062009305,0.187889439,0.054437781
Bradypodion_pumilum,0.018198073,0.136961837,0.121378129,0.0899908,0.147286935,0.135230209,0.208352928,0.087908072,0.19074759,-0.045944304,0.156596939,-0.110087679,0.151438399,-0.166278821,0.121151561,-0.142617661,0.136525461,-0.017055471,-0.016738386,-0.09840879,-0.086627673,0.011969222,0.166863961,0.198324468,0.183575267,-0.057376574,-0.3476323,-0.089585623,-0.350737651,-0.08766783,-0.354132954,-0.08079031,-0.251127177,-0.013204052,-0.284676912,-0.008759768,-0.184204061,0.07929688,0.273761872,0.178095396
Chamaeleo_calyptratus,-0.022074388,0.078721805,0.070019877,0.034414604,0.145143234,0.040596413,0.174632584,-0.022672032,0.19644829,-0.056403883,0.173537287,-0.082996363,0.167403521,-0.158896666,0.136163762,-0.160277538,0.1557017,-0.028304901,-0.056321176,-0.094023434,-0.092924381,0.002633857,0.12211781,0.345061269,0.210765152,-0.056357874,-0.319991247,-0.067519946,-0.327302794,-0.062835676,-0.333679037,-0.04776243,-0.251006485,-0.007883142,-0.288482078,-0.028531345,-0.166077166,0.032217822,0.305925537,0.34081946
Chamaeleo_laevigatus,-0.002922316,0.113928506,0.047779758,0.091550347,0.108643806,0.108452558,0.159371882,0.103813431,0.200537994,-0.037483763,0.170949687,-0.132183404,0.171471398,-0.155927908,0.142716645,-0.157222623,0.151905043,-0.004569861,-0.01373751,-0.09487516,-0.096082791,0.016388698,0.164137789,0.17905058,0.223286138,-0.034114495,-0.342522089,-0.093303589,-0.344385676,-0.087933337,-0.350278291,-0.073445078,-0.250013693,0.001132043,-0.284141479,-0.008680106,-0.157965689,0.110242109,0.301249393,0.155181049
Trioceros_hoehnelii,-0.001876198,0.147134498,0.118493267,0.09659169,0.185887262,0.11895544,0.252924373,0.129303389,0.197948311,-0.055236666,0.14550811,-0.105149236,0.131988517,-0.160385887,0.104641168,-0.142495651,0.146756101,-0.021869523,-0.028139684,-0.103283412,-0.066137705,0.031998966,0.106423116,0.171902256,0.223086184,-0.092305418,-0.333244209,-0.094469631,-0.338208322,-0.094099082,-0.346758563,-0.083757293,-0.25812481,-0.012229822,-0.298918708,-0.022856936,-0.165639781,0.122425859,0.223391572,0.169826459
